generation(kWh),power(W)
0.877,3460.8584
1.144,4552.024
1.166,4462.422
0.959,3482.3865
0.755,2824.2795
0.591,2463.9976
0.731,2848.9314
0.485,1812.9281
0.39,1419.9265
0.406,1475.822
0.449,1755.9883
0.366,1327.2391
0.349,1351.9192
0.252,879.9601
0.114,352.74326
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.032,192.23434
0.096,347.47546
0.287,1175.4838
0.346,1270.3333
0.402,1560.6481
0.51,1955.3522
0.77,3461.7573
1.412,5535.4546
1.52,6283.928
1.701,7686.821
1.795,6303.88
1.843,5683.5425
1.223,4423.724
1.986,8632.774
3.325,11808.501
3.874,14552.747
3.737,21468.271
3.398,9827.753
2.369,9062.111
1.669,5556.881
4.419,20535.893
3.216,10874.648
1.963,7566.913
2.062,8561.296
2.679,10576.76
2.843,10992.4
2.393,8947.673
2.322,9476.968
2.611,11077.998
2.966,12161.535
2.901,12218.154
3.244,14775.195
4.101,12468.704
4.615,16699.307
4.494,14696.916
2.756,11103.331
3.494,12713.527
2.61,9933.839
2.031,6799.1465
1.473,4676.376
1.507,4507.478
1.263,4620.4307
1.787,6630.919
1.222,3467.1272
0.329,1182.9025
0.296,1112.5952
0.269,1148.8685
0.305,1043.6373
0.157,526.88385
0.041,113.2334
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001,29.773458
0.109,518.9647
0.263,1122.7261
0.439,1815.1089
0.624,2582.5022
0.919,3850.0344
1.313,5478.592
1.792,6975.165
2.259,9086.367
2.433,9565.559
2.68,9670.698
2.47,11893.549
2.88,9859.305
3.787,14452.757
4.35,17156.84
4.985,16324.01
4.726,14978.25
3.937,12866.331
4.61,19967.3
6.21,28092.408
5.612,21699.91
3.156,19569.44
4.853,24037.807
6.127,22661.973
5.911,29173.273
5.32,21840.355
3.388,17677.605
5.284,21937.945
7.16,28856.172
6.071,14606.408
5.621,25082.68
2.801,7293.272
2.165,9740.271
4.183,15647.101
2.522,9400.904
5.474,19580.912
2.806,11598.918
2.702,13126.635
2.633,9141.764
1.533,7370.0493
2.632,8612.016
2.159,7239.782
1.454,5924.0923
1.388,4353.486
0.677,2690.217
0.709,2441.1138
0.511,1837.3405
0.259,913.02
0.141,491.08063
0.071,242.57878
0.017,63.905777
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,29.378061
0.139,707.79694
0.345,1365.5159
0.467,2236.0457
1.065,4322.0625
1.205,5157.9434
1.756,6716.8647
1.565,5537.4736
2.139,10349.054
2.519,8564.692
2.519,13157.834
3.012,12165.553
2.529,9701.525
2.627,10466.386
4.398,14628.817
4.466,18884.006
4.185,16946.006
5.014,17467.252
3.009,12397.117
4.024,9015.12
6.002,17866.309
4.667,14966.134
5.339,22091.115
5.369,29089.807
6.998,23308.72
4.481,18876.85
5.373,20368.129
2.72,8334.452
4.183,15235.064
5.24,22209.04
3.585,14263.746
5.497,22895.555
4.774,19504.695
3.753,15509.832
4.676,19081.6
4.255,16741.918
3.835,14636.94
3.389,12891.963
3.059,11798.83
2.836,10860.56
2.596,9963.222
2.351,8974.494
2.086,7859.5566
1.79,7138.5073
1.503,5051.299
1.221,5073.178
1.057,4067.4358
1.061,4219.6553
0.789,2832.8174
0.489,1626.2013
0.162,486.98108
0,0.78993016
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001,0
0.042,291.08398
0.352,1654.0195
0.711,3264.1697
1.06,3991.1885
1.094,4902.5117
1.586,5623.5464
1.519,7725.735
2.449,9550.944
2.058,8599.902
3.428,14448.962
2.633,11627.408
2.635,6931.5093
3.377,8864.526
3.855,15671.287
4.362,20313.762
5.047,19473.137
5.368,18544.951
4.935,15605.964
5.903,21516.004
6.311,24625.14
5.759,23088.898
5.444,15488.728
4.111,15727.748
6.265,21435.535
2.1,6592.987
1.027,3502.1238
0.568,1929.0995
0.329,1217.4634
0.205,729.30865
0.142,539.64734
0.145,568.4497
0.006,0
0.153,756.6156
0.253,1057.318
0.428,1837.2382
0.839,3526.512
1.042,4063.214
1.043,4385.9
1.244,4638.256
0.795,2884.741
0.537,2002.7894
0.389,1435.7804
0.316,1204.8016
0.255,946.8946
0.206,768.67676
0.166,639.55304
0.167,624.44904
0.09,303.8477
0.053,175.66588
0.003,23.568277
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.033,222.50322
0.214,856.02155
0.343,1573.6694
0.751,3333.643
1.15,5116.6436
1.326,4580.1562
1.962,7895.7666
1.935,9454.441
2.372,7745.3203
2.568,10558.129
3.217,14903.534
3.356,11966.365
2.097,7331.023
2.535,9764.459
2.038,9647.857
2.154,7844.413
0.952,2736.0186
0.079,180.17827
0.078,287.64825
0,0
0,24.866257
0.025,157.59084
0.049,177.205
0.076,380.61578
0.265,1148.3362
0.487,1941.3308
0.454,1828.7863
0.699,2926.6711
1.084,4562.2485
1.586,6369.602
1.863,7444.1494
2.105,8269.98
2.184,8464.989
2.187,8703.002
2.28,9004.077
2.312,9179.306
2.555,9876.108
2.073,7957.4575
2.032,7465.236
1.766,6485.0947
1.509,5547.7456
1.347,4768.4175
0.843,3169.3425
0.547,1821.1583
0.267,1095.7764
0.732,3028.9314
0.796,3169.603
0.665,2257.9392
0.255,798.0168
0.07,195.97635
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.022,153.80928
0.154,686.8785
0.262,1084.6584
0.345,1384.116
0.464,1876.8328
0.694,3093.3447
1.716,6757.313
1.368,5542.7427
1.281,5588.4126
2.251,9451.809
3.61,13689.013
2.86,12489.675
3.156,10404.163
3.43,13850.832
2.081,6824.9
0.765,2603.2136
0.712,3102.2327
0.844,3392.3337
1.365,5625.6626
1.893,7856.787
3.125,11277.992
2.202,8125.9883
1.737,7493.782
3.773,12873.111
1.939,7417.607
2.826,9055.849
1.101,3318.1304
0.548,2296.0273
0.717,2821.3206
0.804,3233.089
0.984,3973.3247
1.173,4602.5557
1.156,4388.5664
0.97,3681.6948
1.011,4112.0117
1.405,5744.6885
1.923,7836.6675
2.243,8729.762
2.118,7969.606
2.097,8638.513
3.005,11485.188
2.485,10118.217
2.114,7737.521
1.411,5067.509
0.692,2565.7754
0.613,2364.5508
0.539,2030.353
0.418,1498.3309
0.234,814.6659
0.085,241.3663
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001,0
0.01,63.146584
0.065,295.86612
0.076,304.4602
0.177,789.8512
0.195,714.6097
0.236,1063.6863
1.058,5321.172
2.146,8773.123
3.162,13010.981
3.33,11874.909
4.276,15889.815
4.265,16703.32
4.608,18720.994
4.728,21518.012
5.611,16987.062
3.199,11785.052
1.897,7908.1274
1.65,6888.076
2.516,9652.509
1.954,7482.5503
2.043,8017.0767
2.279,9229.082
2.683,10654.418
2.902,11553.215
3.584,14409.521
3.402,12435.995
2.926,11927.46
2.831,10949.964
2.832,10716.905
2.496,9594.844
2.245,8314.466
2.181,8781.765
2.179,8243.016
2.129,8418.798
2.449,9969.662
2.384,8019.3604
1.793,6396.8906
1.362,5165.089
1.46,5672.8955
1.193,4394.0894
1.062,4119.469
1.162,4208.749
0.761,2805.703
0.619,2279.8054
0.454,1654.6711
0.244,835.3434
0.154,612.207
0.144,505.3383
0.046,123.33917
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.018,125.357765
0.095,457.6659
0.309,1135.5403
0.366,1273.0618
0.424,2842.4897
1.085,4114.3135
2.094,7438.8184
2.512,9591.844
1.688,6393.9126
3.099,11965.05
2.088,7246.7803
0.999,3695.1367
0.938,4124.6816
4.706,21281.316
5.06,21457.617
5.312,21104.637
4.822,16772.53
4.578,17022.803
3.516,12023.593
0.717,3308.0994
1.181,4611.652
1.43,6097.7944
2.645,11368.012
2.761,10276.483
4.305,16860.926
6.697,23529.492
6.146,17596.748
2.285,8470.994
3.026,12694.931
3.68,18229.229
1.33,5413.0903
2.785,9751.517
1.661,6633.974
1.794,6982.4727
1.582,6225.654
1.882,8296.16
3.527,14169.8545
3.203,12136.857
3.192,14464.917
1.915,4798.187
0.78,2951.442
0.816,3196.1318
0.719,2664.9902
0.504,1808.9084
0.314,1125.823
0.202,732.5048
0.137,492.167
0.081,278.1162
0.022,75.27111
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.021,148.755
0.136,644.8093
0.424,1973.5648
0.941,3873.434
1.239,4975.0293
1.448,5858.978
1.743,7199.595
1.763,7519.246
2.404,9837.586
2.681,10086.654
3.565,14390.129
4.678,18742.586
4.095,17523.93
5.151,19750.625
5.755,23119.166
6.01,22935.873
5.403,17191.824
5.403,20203.486
3.91,16225.877
5.056,18411.502
4.254,19627.934
3.526,16718.648
3.827,16541.312
1.123,4357.549
4.81,19464.55
2.005,6696.6113
4.666,19924.992
2.633,9001.111
5.317,21518.049
1.46,5441.8687
1.636,6862.245
3.054,12187.321
4.574,13031.141
3.227,14165.058
4.02,16738.207
3.992,15316.759
3.144,10158.277
1.993,9004.397
1.792,6287.2676
0.76,2768.8984
0.699,2747.0452
0.705,2737.2668
0.723,2800.945
0.62,2282.87
0.434,1579.36
0.31,1152.9083
0.245,926.50586
0.19,668.9821
0.077,227.99446
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.032,173.12114
0.199,922.2848
0.17,552.0844
0.17,720.09546
0.238,926.39606
0.316,1298.0323
0.474,1996.3027
0.74,3033.586
1.008,4191.711
1.679,7013.7983
2.308,7653.9883
2.422,7633.1685
1.985,8344.479
1.603,6066.33
1.642,6106.0415
2.784,12843.925
2.891,8360.795
3.164,13246.637
4.043,15498.727
5.388,22666.928
3.89,16054.586
5.596,20431.863
5.948,24543.902
6.734,26468.957
6.53,27878.041
6.518,28404.285
6.981,27873.424
6.208,28006.508
4.91,17765.46
5.363,23185.2
4.709,18048.09
4.992,17589.76
4.876,14007.299
1.997,9067.512
3.112,11239.53
3.269,12623.705
3.157,12435.169
3.091,11306.379
2.709,10462.664
2.2,8341.342
1.942,7519.2627
1.757,6632.6265
1.462,5458.5815
1.035,3764.074
0.773,2852.4597
0.542,2021.2251
0.376,1329.239
0.227,780.2848
0.095,306.47827
0.001,29.765219
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001,0
0.003,0
0,0
0,31.389734
0.061,297.48315
0,0
0.061,308.26553
0.123,538.19354
0.292,1241.2332
0.516,2021.8109
0.37,1348.1943
0.408,2018.4025
0.834,3381.37
1.278,5673.026
1.458,4736.7646
0.753,3358.5623
2.497,9578.178
1.335,5858.999
4.646,17989.004
3.425,13367.61
5.666,19915.693
1.926,7067.5684
4.889,21809.166
4.551,17437.176
4.428,17078.99
3.803,12656.637
5.188,22035.514
4.298,16460.383
3.817,15650.594
5.314,20896.984
4.96,18428.484
4.097,19047.84
2.603,8724.879
2.981,10220.121
2.285,8766.554
1.644,5428.9917
1.497,5992.9214
1.211,4630.2944
1.258,5023.67
1.292,4734.8477
1.182,4739.1875
1.254,4730.7305
1.017,3816.553
0.786,2920.367
0.602,2206.5056
0.383,1358.9927
0.195,657.5714
0.049,132.19116
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001,30.255896
0.124,598.4578
0.325,1508.0542
0.418,1453.6324
0.454,2187.6353
0.714,2405.3728
1.54,6389.853
1.658,7462.2876
2.331,9143.657
2.498,9895.387
2.864,11388.554
3.192,12737.585
3.866,15389.491
4.361,17120.004
4.652,18310.922
5.205,20712.152
5.667,22143.473
5.829,22686.523
6.075,23922.7
6.661,26427.295
6.114,21866.727
2.65,9105.214
4.873,27812.676
5.175,20195.31
7.086,31429.654
7.558,23433.684
2.081,7300.0293
1.926,7095.756
1.524,5544.022
1.518,5666.917
1.254,4589.8286
0.53,1695.5908
0.146,474.4184
0.184,798.4067
0.477,2217.207
0.651,2401.2068
0.664,2691.8591
0.67,2512.7368
0.656,2663.0762
0.668,2350.8762
0.467,1998.6104
0.891,3552.9434
0.693,2468.606
0.366,1175.7866
0.393,1776.7382
0.649,2512.4966
0.52,1908.704
0.343,1227.4951
0.211,770.15845
0.123,402.9079
0.006,40.522377
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.033,229.12605
0.19,831.05225
0.354,1530.8077
0.554,2293.4075
1.093,4742.81
2.208,9695.006
2.543,9794.409
2.535,8035.3735
1.712,6883.684
1.704,8865.777
3.181,13124.716
3.438,12234.404
4.387,17441.195
3.689,17804.137
2.382,12874.973
5.819,25747.516
4.012,8974.366
0.69,2670.55
0.822,3360.5046
1.245,5114.4717
1.658,6831.5835
2.723,10332.677
3.018,12238.301
3.062,11243.699
2.691,11263.24
3.415,13278.653
2.548,9352.329
3.188,13340.242
3.435,10893.1045
2.861,12138.249
1.903,7184.0103
1.939,7618.1323
1.617,5818.4585
1.267,4878.085
1.357,5233.424
1.019,3894.1682
0.79,2491.6064
0.469,1913.7977
0.743,3377.3503
0.883,2899.0837
0.406,1387.7488
0.513,2206.9993
0.945,3804.0652
0.525,1589.5269
0.295,1099.1798
0.109,330.7436
0,0.08093732
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001,0
0.002,0
0.027,233.76628
0.109,366.14755
0.104,429.28635
0.058,187.19395
0.17,869.87195
0.413,1603.03
0.517,2197.7627
0.839,3481.421
1.109,4320.8623
1,3465.7798
0.937,3612.295
0.979,4080.6355
1.178,4676.6504
1.311,5133.792
1.376,5412.4087
1.17,4314.6
1.701,7210.486
1.669,5882.6035
1.751,7955.3403
3.387,12950.012
2.914,11139.544
2.978,11752.486
3.022,11333.551
2.397,8893.743
2.571,10388.199
2.476,8516.236
1.172,3995.1248
3.204,16945.803
3.572,13109.445
3.205,10450.235
2.587,10487.637
3.32,12937.177
2.496,9568.791
2.019,7365.2236
1.767,7501.5654
2.496,9677.455
1.191,4972.8315
1.418,5395.506
1.532,6814.456
1.509,5904.064
1.121,3883.2405
0.781,2956.5747
0.59,2102.643
0.391,1479.8241
0.284,996.8465
0.094,242.93454
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.048,320.77774
0.32,1467.7491
0.706,2921.8176
0.835,3152.6606
0.711,2758.7173
1.181,5648.073
1.878,6455.3438
1.637,6160.5107
1.935,8246.247
1.92,6900.652
2.283,8885.712
1.894,6998.104
3.274,13652.033
3.957,17023.86
3.269,14773.414
5.444,21188.984
2.055,4805.4214
0.935,3569.0364
0.606,2294.133
1.496,6948.5566
4.654,19821.188
4.174,16110.143
3.163,11549.864
2.486,9810.989
3.073,12304.573
2.598,10778.471
3.536,15223.125
4.051,13284.433
3.506,13672.994
2.526,8975.896
3.349,13537.446
3.039,11153.067
3.295,12290.169
2.385,9299.657
3.149,13161.553
2.045,7601.473
2.139,8682.122
2.188,8315.523
1.77,6062.6504
0.78,2890.858
0.8,2956.807
0.685,2750.4878
0.66,2542.3716
0.552,1952.5002
0.373,1418.1809
0.267,962.7581
0.167,632.7768
0.1,324.7342
0.043,137.1043
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.019,148.56735
0.197,944.5436
0.453,1885.7969
0.689,2869.669
1.083,4592.2725
1.774,7313.718
2.199,8620.062
1.836,6996.749
1.844,7459.152
2.164,8554.567
2.073,8062.817
2.264,8846.315
2.656,10894.716
3.012,11170.337
2.653,10463.52
3.69,14669.517
3.944,15492.523
4.845,20292.566
4.55,16488.357
3.279,14246.88
6.027,24440.002
6.711,26023.16
6.575,25534.168
6.662,26238.414
6.843,26454.975
6.661,25841.771
6.525,24713.104
5.993,23294.523
6.318,24629.363
6.029,23729.443
5.973,23033.527
5.22,21155.953
1.727,5065.2896
1.197,4284.287
0.796,2827.9324
0.391,1352.4226
0.279,1114.1039
0.423,1842.805
0.615,2385.2925
0.572,2179.062
0.522,1962.9344
0.519,2151.931
0.795,3253.0771
0.839,3130.726
0.607,2158.1267
0.286,965.4286
0.194,732.37787
0.136,465.3252
0.034,93.2937
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.086,499.51553
0.324,1408.2653
0.565,2315.9492
0.515,1893.5133
0.554,2301.1406
0.75,3308.6533
1.236,5086.4966
1.684,6690.1543
1.839,7307.8423
2.463,10541.651
2.789,10836.078
4.485,19754.498
5.035,18132.82
4.488,17434.139
5.447,22297.795
5.616,21638.377
5.65,21998.389
5.873,23437.562
5.441,20701.045
6.393,24894.295
6.412,25427.264
6.112,25235.969
6.905,26605.117
6.856,26728.895
7.118,27920.412
6.617,25635.607
6.569,25309.504
6.27,24265.193
6.201,24036.99
6.038,23174.596
5.793,22604.113
5.125,19763.44
4.846,18535.902
4.419,16242.746
1.759,6045.7744
1.287,4399.2163
1.43,7163.262
1.395,7150.8477
1.737,3299.5364
1.345,6589.2812
1.571,5733.4097
1.195,4690.2363
1.502,6486.489
1.4,4980.0522
1.37,4923.205
0.756,2956.261
0.529,1975.2249
0.251,765.7251
0.081,252.41219
0,22.991228
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.023,169.56142
0.164,716.71857
0.311,1304.5365
0.501,2109.5815
0.789,3218.6948
0.891,3613.6162
0.865,2951.1985
0.959,3832.8762
0.972,4011.0728
1.305,5317.523
1.791,7214.5435
2.263,8157.8315
2.096,6773.9985
1.346,5366.9224
1.554,5684.8706
1.111,4106.1943
1.52,6905.752
2.457,9389.152
2.272,8936.959
2.767,11451.254
4.496,17060.898
4.66,15700.644
4.57,16355.458
4.601,18585.295
5.673,20465.82
4.202,15057.47
3.7,13804.296
3.327,12888.041
5.909,26121.123
5.766,18990.904
4.653,16811.736
3.536,13948.796
4.009,15794.943
3.536,13087.439
2.943,11358.058
2.682,10397.319
2.502,9527.926
2.518,9430.18
2.064,7959.512
1.873,6886.507
1.527,5632.565
1.171,4418.6294
0.878,3096.0315
0.454,1572.9396
0.217,748.5793
0.115,401.28183
0.149,558.97046
0.093,357.4175
0.037,121.578865
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.009,77.630486
0.047,216.20766
0.141,643.0327
0.203,775.7629
0.283,1231.7411
0.463,1743.1918
0.235,829.21
0.397,1793.8092
0.674,2573.0168
0.393,1383.1022
0.382,1510.8956
0.492,2147.1248
0.909,3645.0698
1.063,4325.194
1.318,5298.104
1.502,5805.695
1.418,5403.4883
1.121,4224.3516
1.049,4079.5793
1.049,3976.004
0.904,3588.3474
0.706,2677.9448
0.647,2381.3167
0.702,2847.2356
0.661,2407.4028
0.42,1511.8971
0.286,1087.5494
0.263,961.29407
0.273,1039.0157
0.316,1264.227
0.341,1431.6571
0.335,1285.8716
0.3,1219.8636
0.289,1128.7903
0.344,1292.4098
0.31,1088.0992
0.297,1310.981
0.26,859.2913
0.206,755.9863
0.125,380.36267
0.077,314.80612
0.084,387.2127
0.057,217.07544
0,17.59456
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001,0
0,0
0.016,86.163635
0.042,205.36809
0.034,144.70776
0.035,120.47119
0.018,187.51607
0.063,249.55144
0.124,484.41797
0.187,683.19006
0.096,246.58272
0.1,460.05902
0.199,872.89514
0.101,439.01096
0.478,1907.4594
0.294,776.8554
0.191,713.5212
0.17,746.59064
0.277,1218.4596
0.229,652.1114
0.257,946.6349
0.191,671.70856
0.295,1676.7798
0.496,1337.044
0.273,975.7987
0.356,1259.7051
0.283,1014.509
0.222,937.3028
0.334,1170.5234
0.166,697.1035
0.175,603.1762
0.229,950.0663
0.223,885.5667
0.264,923.46674
0.059,178.79047
0.049,235.2477
0.058,234.63982
0.106,449.52823
0.134,482.34662
0.033,117.43793
0.018,60.87589
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.003,0
0.003,0
0.01,75.152664
0.156,632.7797
0.17,740.76056
0.585,2686.2036
1.073,5151.0283
2.491,12176.567
2.745,12656.8
3.099,10121.982
3.765,16570.95
4.383,16621.525
4.609,18148.262
4.882,18907.32
4.803,18752.385
4.781,18284.885
4.399,16894.566
5.329,22101.371
5.936,23116.395
5.962,23228.086
6.061,23790.947
6.515,25258.646
6.328,24354.465
6.27,25060.27
6.762,26409.635
6.69,26006.07
5.627,20687.523
5.341,20906.021
5.178,20227.129
5.214,19365.258
4.591,17722.441
4.488,16952.86
3.908,14792.331
3.599,13896.092
3.344,12996.984
3.258,12621.824
3.179,11654.765
2.303,8541.944
2.116,8280.816
2.195,8296.593
1.46,5694.2803
1.024,3730.148
1.093,4395.3857
0.719,2509.154
0.427,1455.9548
0.278,1090.3748
0.203,694.0165
0.067,166.88126
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001,52.356014
0.095,440.8158
0.267,1177.0431
0.469,1933.3384
0.731,3067.5332
1.188,5013.117
1.642,6629.4624
2.116,8538.945
2.401,9431.508
2.347,9060.962
2.163,8304.59
2.493,10175.224
2.874,11495.424
3.166,12536.43
3.901,15583.297
4.474,17986.883
4.721,18194.188
4.275,17108.586
4.771,18754.225
4.843,19565.043
5.513,21433.28
5.853,23284.674
5.445,19972.309
4.27,17352.535
4.64,17340.582
