generation(kWh),power(W)
0.167,562.6667
0,73.666664
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.064,398.66666
0.293,1324
0.571,2389.3333
0.839,3416
1.184,4963.6665
1.601,6459.6665
2.027,8288
2.557,10612.667
3.392,14273.333
3.755,16108.333
2.968,11988.667
2.131,7828
2.505,10164
2.463,9522.667
2.787,11114.667
4.888,20782
4.289,15172
5.254,23949
5.047,18259.666
4.821,18929.666
4.296,15845.333
2.976,9013.333
1.724,6979.6665
1.099,4060.6667
1.257,5114.3335
2.402,9907
2.701,9937
2.341,8529.333
2.613,9426.667
2.089,8187.6665
2.818,10385.333
2.414,9347.333
1.471,5478.3335
0.965,3273
0.633,2653
0.685,3069
1.149,4542.6665
1.521,5466
1.358,5026
0.853,3273.6667
0.766,3129.6667
0.791,3652.6667
0.982,3351.6667
0.4,1877.3334
0.512,1938.3334
0.8,3373.3333
0.524,1706.3334
0.126,434.33334
0.026,103
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.011,110
0.129,654.3333
0.43,1890.3334
0.509,1935.3334
0.686,2751
0.511,2098
0.67,2659.3333
1.234,5008.3335
1.763,7150.3335
2.963,11839
1.766,5708
1.113,4410.3335
0.483,1230.3334
0.361,1476.3334
1.263,5331.3335
1.156,4181.6665
0.951,4096.3335
0.651,2722.3333
0.579,1935
0.894,4359
1.723,7636.6665
1.585,5645.3335
1.411,4957.3335
0.526,1592.6666
0.273,1120.3334
0.257,1039
0.326,1538.3334
1.468,5893.3335
1.483,6147.6665
2.264,9340
4.428,26026.334
4.981,14994.333
1.3,3321.3333
1.6,7564.6665
1.71,3973.6667
1.917,8700
2.209,6964.3335
1.199,5284
3.359,12789.667
3.248,15089.333
2.441,10962.333
3.651,17835.666
2.054,6081.3335
1.891,7580.6665
1.948,6995
1.617,5279.3335
1.065,3887.6667
0.954,3666
0.657,2239.6667
0.284,949.6667
0.152,525.3333
0.071,252.66667
0,75
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,117.333336
0.095,486.66666
0.341,1530
0.636,2560.6667
0.977,4042.6667
1.365,5603.6665
1.716,8433.333
2.361,9272
3.147,13198
3.771,15431.333
4.596,16389.666
3.902,15406.667
5.435,20986.334
6.088,23592.334
6.681,26278
6.939,24384.334
6.708,27043.666
6.962,25912
7.038,26927.666
7.855,31998
8.235,28747.666
6.925,29966.666
6.612,30429
8.152,34719.332
8.054,28016
5.479,17750.334
7.48,31982.334
8.217,32616.666
7.912,36669
5.391,17920.334
5.916,16792.666
5.844,31187.666
6.525,29527.334
5.646,28491
6.853,26499.666
7.05,29503.666
6.972,27791.666
6.328,27462.334
6.28,25019
5.94,22746.334
5.356,20434.666
4.908,18012.334
4.252,16414
3.63,13239
2.966,11250.667
2.168,7891.3335
1.512,5540
1.077,3944
0.754,2713
0.498,1788.3334
0.275,930.3333
0.048,177
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,54.666668
0.109,570.3333
0.369,1622
0.618,2605.3333
0.865,3576.6667
1.026,3936
0.93,3767.3333
1.494,6985.3335
3.052,11874
2.27,9056.333
1.554,6616.3335
2.295,9017.667
2.751,13067.333
4.756,22319.666
6.008,20966
3.879,14432.667
4.771,22372.666
7.385,29398.666
7.591,31149
7.442,27846
4.582,13281
5.774,22578.666
6.06,28565.666
6.617,32057
6.095,22730.666
7.786,37706.332
5.13,16339.667
5.714,21697.334
3.877,21992
7.477,25876.334
6.877,23632.334
5.161,21192.666
4.617,16289
3.158,10522.333
2.77,10394.333
3.516,13643.667
4.114,11221.333
2.935,16557
2.11,6294.3335
2.346,9367
4.382,13101
3.133,12013.333
3.74,12199.333
2.818,10330.667
1.906,7434.6665
2.299,8883
1.563,5597
0.566,1462.3334
0.174,730.3333
0.389,1642
0.35,1148.6666
0.091,269
0,124
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,15.666667
0.142,675.6667
0.33,1518.6666
0.744,3223.3333
0.549,1772
1.998,9227
2.944,11851.667
3.106,12932.667
2.657,11161.667
1.881,6752.3335
0.76,3527.6667
2.713,9859
2.737,13114.333
3.682,9794.667
2.596,8246
2.346,7883.6665
3.334,14044.333
1.786,7324.3335
2.482,8378.333
2.282,8580.667
2.752,11987
3.074,12075.333
4.585,15313.333
6.15,23645.666
6.278,20700.334
4.236,15812
5.347,20590
3.809,14888.667
3.704,15238
4.06,16646.666
3.832,11363.667
2.199,11705.333
2.911,12903.667
3.602,10991.333
2.962,12206
6.512,30219.334
5.881,29131.666
7.134,30602.666
6.75,24786
5.38,19869.334
2.367,6526.6665
1.608,7064
2.844,12848.667
2.786,12428.333
1.285,4074.6667
0.897,3208.3333
1.138,3844.3333
0.772,2617.3333
0.595,2168
0.406,1509.3334
0.211,670
0,84.666664
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.053,309
0.237,1082.3334
0.661,2928.3333
1.411,6072
2.368,9407.333
1.98,6604
2.419,10752
3.373,13827
4.179,16070
4.426,16251.333
5.423,21778.334
5.98,17432.334
2.162,9694
5.221,28485
6.169,28408.666
7.419,31635
5.742,14610.667
6.061,30556.666
7.762,37144.668
5.17,12576
6.988,38911.332
7.344,26659.666
4.982,30953.666
4.443,23347.666
5.723,24097.666
5.093,34302
3.803,11908.333
4.64,19165.666
4.492,22697.334
4.379,19430.334
7.774,39174
9.375,37158.668
8.944,34028.668
7.261,23012
7.458,34462
6.756,26475.334
5.883,33381
5.235,19582.334
4.1,14639.667
4.113,21674.334
4.356,16386.666
2.679,7466.3335
2.933,9376.333
1.058,3659.6667
1.299,4172
0.889,3404
0.868,3260
0.672,2404.3333
0.35,1160.6666
0.225,805.3333
0.037,199
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,39.666668
0.107,555.3333
0.235,983.3333
0.328,1342
0.886,3991.6667
1.418,5634.6665
1.861,8503.667
2.468,7504.6665
3.243,12396.333
2.824,8905.333
3.615,11519.333
3.076,8355.333
3.687,19151.334
5.203,24108.666
6.15,21352.334
6.93,24936.334
6.621,21770
6.143,22582.666
7.45,28843
6.476,30824
7.779,28479
7.923,33382.668
8.606,37163
7.906,29988.666
8.762,32593.334
9.83,38740
6.901,22984.666
5.429,20225.334
5.778,24208.334
4.849,15998.667
6.664,25944.666
4.45,14686
4.53,20747.334
4.184,15603.333
4.942,19340.666
5.106,16591.666
4.669,19743.666
3.82,12040
3.205,11787.333
3.922,10344.667
2.376,12303.667
3.268,10835.333
2.866,10340.333
1.428,5189.6665
1.814,7578
1.986,7231.6665
1.235,4414.6665
0.95,3663.3333
0.937,3388
0.585,2018.3334
0.285,984.6667
0.11,317
0,69.666664
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,57
0,222.66667
0.028,176
0.039,171.66667
0,127.333336
0.025,202
0.118,582.3333
0.23,961.6667
0.436,1814.6666
0.72,3128.3333
0.994,3620
0.83,3824
1.852,7688.6665
2.335,9357.667
2.839,11363.667
3.718,15592
5.046,19498.334
5.382,21207
4.288,15276
3.282,12305
2.626,9588
2.067,8294.333
2.359,8159
0.712,2229.3333
0.492,2199.3333
0.53,1470.3334
0.339,1345.6666
0.56,2143.6667
0.241,1099.6666
0.434,1690
0.516,2079
0.461,1720.3334
0.408,1484.6666
0.241,810
0.12,439.66666
0.089,294.66666
0.043,212
0.107,479.33334
0.12,482.66666
0.182,628.6667
0.064,200
0.011,118
0,188.66667
0,205.33333
0,63.666668
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,83.333336
0.029,125.666664
0.054,285.66666
0.18,728
0.136,583
0.149,493.66666
0.085,368
0.286,1157.6666
0.125,495
0.316,1536
0.599,2501
0.909,3675
1.047,4074
1.331,5662.3335
1.778,6457
1.332,5629.3335
3.08,13125
2.82,10649
2.493,10081.667
2.798,11011.667
3.3,12316.667
2.476,10378.333
3.615,12311.667
4.073,16492
2.608,9111.333
1.976,8535.667
2.841,11814.333
3.241,11485
2.742,11279.333
3.271,11942.667
2.675,11177
1.777,5517.6665
1.166,4563
1.073,4058.6667
0.9,3437.6667
0.592,2177.6667
0.518,2274
0.711,2403.3333
0.472,1934.3334
0.641,2496.3333
0.447,1722
0.228,666.6667
0.081,265
0,68
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.003,68.333336
0.01,187
0.094,441
0.091,379.66666
0.147,630
0.213,893
0.228,937
0.468,1894.6666
0.278,1105.6666
0.375,1437.6666
0.306,1103.3334
0.285,1227.3334
0.366,1342
0.395,1740
0.498,2004.3334
0.705,2872.3333
0.826,3238.3333
0.881,3475.6667
0.823,3181
0.857,4047.3333
1.139,4456.3335
1.203,4772.3335
1.348,5077.3335
1.301,5029.3335
1.246,4598
1.005,3603.6667
0.88,3506.3333
1,3938
0.973,3492
0.736,3143.6667
0.702,2532
0.591,2289.3333
0.608,2387.3333
0.614,2374.6667
0.556,2193
0.734,2836
0.729,2724
0.543,2054
0.377,1468.3334
0.512,1979
0.449,1751
0.444,1737
0.376,1390.6666
0.275,1058.3334
0.219,782.3333
0.194,743.6667
0.107,327.66666
0.028,145.33333
0.021,113.333336
0,71.666664
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.002,164.66667
0.028,96
0.04,166.66667
0.003,141.33333
0.025,228
0.111,530
0.219,915
0.289,1122.6666
0.282,1135.6666
0.307,1231
0.356,1351
0.535,2082.3333
0.518,2170.6667
0.912,3789
1.045,3860
0.886,3883
1.196,5135.6665
2.067,8445.333
1.867,6340.3335
1.584,6301.3335
1.601,5889
1.932,7830.6665
2.277,8959.333
1.977,7758.6665
2.021,8014.6665
2.422,10137
2.377,8776.667
1.9,8062
2.719,10429
2.132,8293.667
1.458,5285
1.909,7915.3335
2.069,7927.6665
1.707,6316.3335
1.521,6072.3335
2.088,8323
1.941,7280.6665
1.658,6384.3335
1.469,5622.6665
1.517,5899
1.851,7942.3335
1.3,4656.3335
1.416,5546.6665
1.16,4766
1.267,5020.3335
1.116,3439
0.36,1497.3334
0.237,851
0.177,632.6667
0.035,127.666664
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.049,336
0.245,976.3333
0.417,1912.3334
0.56,2242
0.751,2871.6667
1.021,5496.3335
1.55,4619
1.913,8045.6665
1.385,4445.6665
1.419,5593
2.892,13871
3.624,14004.333
4.456,15344.667
3.366,18489.334
4.374,16162.333
3.557,15302.667
4.791,17629
3.919,15759.333
3.251,12346.667
3.553,14145.333
5.462,18566
7.117,30916.334
7.739,31392.666
9.355,36668.668
8.83,36846.332
9.425,37798.668
9.555,37348
9.423,36233.668
9.066,35696.668
7.467,29469.666
8.604,36693.668
5.991,21429.334
7.165,29294
7.901,30870
7.915,30296.334
7.229,29048
7.023,27734.666
6.9,26603.334
6.378,24699.334
5.728,22110
5.017,20750.334
4.798,18215.666
4.168,15607.667
3.42,12750.667
2.384,8589.667
1.476,5390.3335
1.162,4759.6665
0.666,2967
0.335,978.3333
0.164,554.3333
0.051,205.66667
0,47.666668
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.018,211.33333
0.313,1419.3334
0.855,3836.3333
1.631,6322.3335
1.47,5154.3335
0.994,4410
1.893,9462.333
3.704,13837.333
3.707,11519.667
3.91,13982.667
3.082,10440
4.763,23029.334
2.514,6445
2.9,9848
4.532,16062.333
5.416,22483
1.606,6177
4.523,19712
5.056,19035.334
4.648,18115.334
4.522,18081.666
7.522,29224.666
8.037,31968.334
7.477,27676
5.962,23398
8.482,28028.334
9.315,38773.332
9.53,36990.332
9.545,37043.668
9.402,36438.332
9.241,35734.332
9.08,35185.668
8.854,34207.668
8.662,33554.668
8.414,32689.334
8.139,31491.666
7.867,30686.666
6.753,28259.334
4.862,24886.666
5.071,18741
5.854,23011
5.188,20069.666
4.676,17693
4.047,15256.667
3.358,12430.667
2.376,8539
1.465,5316.3335
1.012,3709.6667
0.725,2656.3333
0.488,1746.3334
0.294,1035
0.138,434
0,66
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.006,143
0.153,740
0.426,1808.6666
0.611,2569.6667
0.933,3910.6667
1.341,5703.6665
1.882,7035.6665
2.408,9321.333
3.497,14367.667
4.391,17740.334
4.927,19617
5.121,20147.666
5.624,21986
5.193,16080.333
6.603,24044.334
3.994,15598.333
4.916,18802.666
6.621,23666.334
6.797,22801.666
8.733,35397.332
8.056,28925.666
8.972,34622.332
9.228,35857.668
8.619,35562
8.519,30418
8.755,36558.668
9.303,35721.668
9.205,36441.668
9.314,36861.668
9.149,36866.332
9.269,35851.668
8.925,34991.332
8.007,33719.332
7.327,30627.666
7.342,32154.334
7.034,28882
7.097,28308.334
6.171,22084
6.557,25158.666
6.155,23505.666
5.648,21504.334
5.159,19829.666
4.588,17287.334
3.928,14919.667
3.285,12227.667
2.365,8526.667
1.53,5599.6665
1.096,4032.3333
0.791,2898.3333
0.529,1895
0.315,1099.3334
0.141,454
0,95.333336
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.028,242
0.202,922.6667
0.428,1821.3334
0.71,2928
1.016,4159.3335
1.386,5688.3335
1.877,7548
2.39,9634
2.878,11507.667
3.391,13494.333
3.918,15546
4.348,17087
4.836,19276.666
5.504,21624
5.939,23260.666
6.322,24866
6.642,26017.666
6.999,27492
7.315,28465
7.583,29579.334
7.783,30563.666
8.021,31425
8.209,31956
8.313,32534
8.457,33038.332
8.535,33279
8.737,34029.332
8.668,33525.332
8.776,33974.332
8.589,33331.668
8.42,32728.334
8.234,31987.666
7.942,30570.334
7.769,30081
7.455,28503.334
7.006,26841.666
4.811,13641
4.579,21392
5.453,20715.334
4.362,14384.333
3.654,17019.334
4.089,15661
3.617,13433
3.282,12379.333
2.721,10265.667
2.158,7961.3335
1.528,5694
1.136,4155
0.78,2828
0.519,1876.6666
0.33,1167.6666
0.143,446
0,104.666664
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.014,128
0.057,331.66666
0.221,965.3333
0.468,2039
0.708,2729.6667
0.883,3602.3333
1.23,5222.6665
1.791,7419.6665
2.434,9866.333
3.421,13966
3.987,15615.333
4.261,17032.334
4.911,20048
4.912,18929.334
5.123,20184.334
6.81,26889.666
6.714,26139
6.148,23121.666
6.277,25830.666
7.213,28676.666
7.046,27569.666
4.677,17166.666
4.667,21592.666
8.693,34333
7.816,27342.334
8.671,33709.332
8.737,34078.332
8.837,34326
8.768,33987.668
8.577,33139.332
8.46,32801.668
8.322,32355.666
8.026,30941.666
3.636,11902.667
1.023,3815.3333
0.755,2744.6667
0.714,2585.3333
0.632,2548.6667
0.565,2069.6667
0.553,2280.6667
0.659,2557
0.67,2588
0.73,2903.6667
0.781,3023.6667
0.807,3193.6667
0.858,3378
0.905,3482.6667
0.786,2952
0.731,2905.6667
0.768,2876
0.473,1598
0.157,461.33334
0,55.333332
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.015,207.66667
0.046,196.33333
0.079,332
0.144,636
0.296,1278
0.549,2312.6667
0.87,3626.3333
1.299,5355.3335
1.878,7780.6665
2.832,11806.667
4.119,16590.666
4.831,19140.334
4.791,18487.334
4.58,17963.334
5.487,24666.334
7.294,30769.666
6.648,23142.334
6.267,30694.666
9.248,35695
8.773,35127.668
8.288,31460.334
7.063,27428.334
7.018,27385
6.572,24007
5.269,21224
7.738,30586
8.212,31815.666
7.079,26775.666
6.645,26595.334
7.686,29367.666
6.411,22972.666
6.149,22240.334
4.02,15258.667
4.177,16157.667
3.841,14611.333
3.394,12872
2.556,9359
1.999,7605.6665
1.734,6439
1.238,4453.6665
0.749,2742.6667
0.552,2035.3334
0.37,1303.6666
0.179,577.3333
0,100
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.041,307
0.213,955.6667
0.441,1869.6666
0.737,3036
1.035,4212.3335
1.399,5717.3335
1.914,7674.6665
2.426,9798.667
2.999,11969
3.485,13797.333
4.052,16097.667
4.534,17859.666
5.065,20268.666
5.629,22368.334
6.092,23718.666
6.552,25900.334
6.877,26852
7.35,28801.334
7.657,30115.334
7.589,29708.334
7.893,30830.666
8.07,31526
8.286,32288.334
8.441,32986
8.568,33176
8.552,33224.332
6.058,27471.334
8.784,34268.668
8.696,33864
8.514,32972.668
8.409,31837.334
8.332,32298
6.282,24589.334
7.412,27264.666
3.379,11188
4.517,20962.666
5.954,27610.666
6.977,26036.666
6.245,24060.334
5.886,22772
4.932,17869
4.046,15769.333
3.746,14204
3.249,11927.667
2.43,8657.333
1.437,5106.6665
0.92,3382
0.725,2746.3333
0.64,2410.3333
0.504,1844.6666
0.314,1097.3334
0.126,371
0,38.666668
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.051,364.66666
0.214,921.6667
0.357,1497.3334
0.685,2950.3333
1.012,4095.3333
1.356,5556
1.913,7817
2.458,9856.333
2.962,11868.333
3.558,14267.333
4.256,16830.666
4.507,17779.666
4.998,19943.334
5.722,22646
6.263,24683
6.752,26578
7.097,27558
7.519,29744.334
7.916,31078.666
7.841,30933.666
8.238,32321
8.457,33657.668
8.59,33465.668
8.595,33321.668
8.602,33390.668
8.59,33413.668
8.904,34784.668
9.021,35080.668
8.975,34867.668
8.893,34359
8.752,33908.332
8.583,33191.332
8.448,32752
8.301,32068.666
7.897,30445
7.192,27942.666
5.145,16949.666
5.528,26558.334
6.122,23860.666
4.66,16808.334
3.267,13379.333
3.946,16158.667
4.38,16113.333
3.433,13713
2.781,11071.667
2.179,7685
1.682,6258.3335
0.781,2803
0.584,2238
0.284,861
0.057,156.66667
0,2.3333333
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,24.666666
0.092,597.6667
0.473,2165.3333
1.14,4707.6665
1.419,5463
1.61,7096.6665
1.269,5127
2.548,8654.667
3.353,13494.333
4.253,17469.666
3.869,12544
4.794,17884.334
5.128,22444.666
5.08,19508
6.977,29230.666
6.344,26193
7.216,27336
5.468,22164.334
7.882,29643.334
8.15,33262.668
8.979,35919.668
8.506,31458.334
9.129,31363
7.881,33309.332
6.727,23129
5.042,21683
5.907,24274.666
6.727,32897.668
5.538,21466.334
5.589,22107.334
6.528,31435.334
9.601,38920
7.441,32389.334
7.8,33553.332
7.319,24222
6.519,26715.666
3.356,17909.334
3.46,19416
4.731,25468
4.773,19514.666
4.406,9451.667
4.01,18628
4.314,17017.334
3.493,14778.333
3.353,15910.333
3.139,9773.667
0.871,2919.6667
0.566,1858
0.319,1038.3334
0.325,1505.3334
0.37,1148
0.066,229.33333
0,57
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.165,799.6667
0.438,1914
0.516,1840
0.489,2087.6667
0.844,3271.6667
2.025,9227.333
1.902,6381.3335
0.911,3432
2.074,9684
4.475,19803
4.409,13390.333
4.274,15303
6.311,26389.666
6.442,27930.334
5.808,20221.666
5.165,27835.666
4.117,13196.333
4.037,21155.666
6.381,21941.666
4.885,20871.666
8.02,40041
5.514,25243.334
6.649,17604.666
2.947,7046.3335
5.386,24961.334
1.682,5337.6665
1.965,14496.333
4.926,19997.334
4.647,21282.334
6.184,24107.666
5.697,25476.666
5.58,20799
4.701,27471
4.627,16943.666
6.699,30037.666
7.239,24279.334
2.935,15652.667
4.894,16642
3.348,11267.667
3.343,12164
3.521,9681.333
3.013,13486.667
2.251,7891.3335
0.819,3465
0.921,3720
0.72,2509.3333
0.403,1655
0.267,976.3333
0.305,1119.3334
0.224,949.3333
0.118,355.66666
0.031,147.33333
0.038,153
0,41.333332
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,5.3333335
0.034,294.66666
0.055,153.33333
0.184,864.3333
0.437,2035.6666
0.839,3304.6667
1.019,4418.3335
1.393,5087.6665
1.558,8070
2.978,10577.333
2.445,9790.333
3.397,13754.333
2.831,11804
5.007,21666.334
5.893,24128.666
4.353,14556.333
1.676,6095
1.761,6847.3335
3.863,15869.667
3.127,10242
1.108,3744
0.96,3818.3333
0.55,1701
1.582,7630
5.197,22844
6.855,30268.334
4.569,19012
2.293,5946
0.579,1773.3334
1.092,3595
0.452,1921.6666
0.173,714.3333
0.854,3249.3333
0.251,622.3333
0.041,518
0.581,2238.6667
1.359,5955.3335
2.519,10194.333
1.872,5877.6665
1.154,5729.3335
1.547,6410.6665
0.953,2546.3333
0.11,395
0.085,248.66667
0.012,266.66666
0.195,822
0.271,1103.6666
0.18,585.3333
0.091,410.66666
0.088,316.33334
0.082,362
0.055,251.66667
0.028,185
0,231
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,114.666664
0.09,501.66666
0.263,1113.3334
0.32,1245.3334
0.237,1048.3334
0.505,2160.3333
0.763,2967.6667
1.07,4661.3335
1.573,5656.3335
1.23,5511.6665
1.401,6711
3.012,11839.667
3.725,14086.667
2.658,10213
5.899,25712
1.587,8170
3.965,20380.334
5.065,18732
3.725,18660.666
4.113,15736
4.299,13804
6.012,22840.334
5.747,19023.334
6.484,30963.334
4.509,16665.666
2.543,9588.333
1.844,7273.6665
4.686,17626
2.663,10577
6.712,26592.334
3.937,15102.333
2.657,9248
